blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
B,0,1000,3.818,1,6,0.214164,0.213235,0.0145887,0.0145236,-0.0145438,-0.0145685,0.086661,-0.00641673,0.0862971,0.0109829,0.00150941,0.00177556,0.00986064,0.00990859,0.0640147,0.0193525,0.0189423,0.00476266,0.00476266,2.45619E-07,2.45876E-07,0.00384437,0.00383295,7.23265E-08,0,3.92283E-05,0,0.214163,0.214164,3.78235,3.23269
A,0,20000,0,1,0,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,0,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.22708E-21,0,6.88366E-12,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,0,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,0,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65136E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,1,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,1,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,3.03399E-26,0,2.53946E-14,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,1,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,3.15358E-26,0,2.59023E-14,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,1,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.95304E-26,0,2.50637E-14,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,2,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,3.10423E-26,0,2.56261E-14,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65136E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,3,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.22709E-21,0,6.88366E-12,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,3.03514E-26,0,2.54051E-14,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65137E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,4,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.22708E-21,0,6.88366E-12,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,3.00709E-26,0,2.53758E-14,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,5,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.08277E-26,0,2.10634E-14,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65136E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,6,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.04266E-23,0,4.70997E-13,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65136E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0.4243,1,0,0.213976,0.213517,0.0145788,0.0145342,-0.0145381,-0.0145781,0.0865981,-0.00641404,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407527,3.22485
F1,0,20000,0.4243,1,0,0.214229,0.213263,0.0145793,0.0145353,-0.0145375,-0.0145769,0.0867037,-0.00641398,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45222E-07,2.455E-07,0.00384444,0.00383306,4.36644E-08,0,3.048E-05,0,0.214229,0.214229,0.390627,3.22485
F2,0,20000,0.4243,1,0,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.0145611,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06524E-09,0,6.62883E-06,0,0.214233,0.214233,0.390628,3.22485
B,0,20000,0.4243,1,0,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.93025E-10,0,4.35896E-06,0,0.214233,0.214233,0.390629,3.22485
A,0,20000,0.4243,1,1,0.213976,0.213517,0.0145788,0.0145342,-0.0145382,-0.0145781,0.0865981,-0.00641401,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407334,3.22714
F1,0,20000,0.4243,1,1,0.213427,0.212478,0.0190906,0.0101269,-0.0101843,-0.0190331,0.0866786,-0.00633728,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.00500584,0.0050001,2.57396E-07,2.57469E-07,0.00384491,0.00383306,0.00190806,0,0.00637158,0,0.213426,0.213426,0.390639,3.22714
F2,0,20000,0.4243,1,1,0.213427,0.212478,0.0190906,0.0101269,-0.0101843,-0.0190331,0.0866786,-0.00633728,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.00500584,0.0050001,2.57396E-07,2.57469E-07,0.00384491,0.00383306,0.00190806,0,0.00637158,0,0.213426,0.213426,0.390639,3.22714
B,0,20000,0.4243,1,1,0.213427,0.212478,0.0190906,0.0101269,-0.0101843,-0.0190331,0.0866786,-0.00633728,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.00500584,0.0050001,2.57396E-07,2.57469E-07,0.00384491,0.00383306,0.00190805,0,0.00637158,0,0.213426,0.213426,0.390639,3.22714
A,0,20000,0.4243,1,2,0.213976,0.213517,0.0145788,0.0145342,-0.0145381,-0.0145781,0.0865981,-0.00641404,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407514,3.22561
F1,0,20000,0.4243,1,2,0.213427,0.212477,0.0190958,0.010122,-0.01018,-0.0190377,0.0866787,-0.00633733,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990882,0.0640031,0.0193613,0.0189467,0.00500584,0.00500005,2.57398E-07,2.57464E-07,0.00384492,0.00383306,0.00190784,0,0.00637122,0,0.213427,0.213427,0.390247,3.22561
F2,0,20000,0.4243,1,2,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.0145611,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06524E-09,0,6.62882E-06,0,0.214233,0.214233,0.390605,3.22561
B,0,20000,0.4243,1,2,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.93023E-10,0,4.35896E-06,0,0.214233,0.214233,0.390605,3.22561
A,0,20000,0.4243,1,3,0.213976,0.213517,0.0145788,0.0145342,-0.0145381,-0.0145781,0.0865981,-0.00641404,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407514,3.22561
F1,0,20000,0.4243,1,3,0.214229,0.213263,0.0145793,0.0145353,-0.0145375,-0.0145769,0.0867037,-0.00641398,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45222E-07,2.455E-07,0.00384444,0.00383306,4.36643E-08,0,3.048E-05,0,0.214229,0.214229,0.390603,3.22561
F2,0,20000,0.4243,1,3,0.213427,0.212477,0.0190958,0.010122,-0.01018,-0.0190377,0.0866787,-0.00633733,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990882,0.0640031,0.0193613,0.0189467,0.00500584,0.00500005,2.57398E-07,2.57464E-07,0.00384492,0.00383306,0.00190784,0,0.00637122,0,0.213427,0.213427,0.390247,3.22561
B,0,20000,0.4243,1,3,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.93023E-10,0,4.35896E-06,0,0.214233,0.214233,0.390605,3.22561
A,0,20000,0.4243,1,4,0.213976,0.213517,0.0145788,0.0145342,-0.0145381,-0.0145781,0.0865981,-0.00641404,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407515,3.22561
F1,0,20000,0.4243,1,4,0.214229,0.213263,0.0145793,0.0145353,-0.0145375,-0.0145769,0.0867037,-0.00641398,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45222E-07,2.455E-07,0.00384444,0.00383306,4.36643E-08,0,3.048E-05,0,0.214229,0.214229,0.390603,3.22561
F2,0,20000,0.4243,1,4,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.0145611,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06524E-09,0,6.62882E-06,0,0.214233,0.214233,0.390605,3.22561
B,0,20000,0.4243,1,4,0.213427,0.212477,0.0190958,0.010122,-0.01018,-0.0190377,0.0866787,-0.00633733,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990882,0.0640031,0.0193613,0.0189467,0.00500584,0.00500005,2.57398E-07,2.57464E-07,0.00384492,0.00383306,0.00190784,0,0.00637122,0,0.213427,0.213427,0.390247,3.22561
A,0,20000,0.4243,1,5,0.213976,0.213517,0.0145788,0.0145342,-0.0145381,-0.0145781,0.0865981,-0.00641405,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.40751,3.22537
F1,0,20000,0.4243,1,5,0.213544,0.212591,0.0182933,0.0108904,-0.0109387,-0.0182449,0.0866838,-0.00635325,0.0862774,0.0109829,0.00150946,0.00177551,0.00986068,0.00990882,0.0640031,0.0193613,0.0189467,0.00492815,0.00492417,2.53584E-07,2.53719E-07,0.00384478,0.00383306,0.00129844,0,0.00525609,0,0.213544,0.213544,0.390291,3.22537
F2,0,20000,0.4243,1,5,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.0145611,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06523E-09,0,6.62882E-06,0,0.214233,0.214233,0.390597,3.22537
B,0,20000,0.4243,1,5,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.93022E-10,0,4.35896E-06,0,0.214233,0.214233,0.390598,3.22537
A,0,20000,0.4243,1,6,0.213976,0.213517,0.0145788,0.0145342,-0.0145381,-0.0145781,0.0865981,-0.00641405,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407511,3.22493
F1,0,20000,0.4243,1,6,0.213942,0.212981,0.0159986,0.0131259,-0.0131462,-0.0159783,0.0866969,-0.00639625,0.0862774,0.0109832,0.00150946,0.00177553,0.00986069,0.00990883,0.0640031,0.0193613,0.0189466,0.00478781,0.00478718,2.4659E-07,2.46849E-07,0.0038445,0.00383306,0.000195539,0,0.00203971,0,0.213942,0.213942,0.390467,3.22493
F2,0,20000,0.4243,1,6,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.0145611,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06523E-09,0,6.62882E-06,0,0.214233,0.214233,0.390598,3.22493
B,0,20000,0.4243,1,6,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867038,-0.00641407,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.93022E-10,0,4.35896E-06,0,0.214233,0.214233,0.390598,3.22493
A,0,20000,1.4142,1,0,0.213927,0.213474,0.0146306,0.014482,-0.0144914,-0.0146246,0.0865917,-0.00634767,0.0863871,0.0109834,0.00150948,0.00177521,0.0098606,0.00990866,0.0640773,0.0193238,0.0189103,0.00476246,0.00476356,2.45442E-07,2.45679E-07,0.00384492,0.0038331,0,0,0,0,0.213927,0.213927,1.39698,3.22484
F1,0,20000,1.4142,1,0,0.214181,0.21322,0.0146304,0.0144838,-0.0144915,-0.0146227,0.0866974,-0.00634765,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476298,0.00476298,2.45399E-07,2.45718E-07,0.00384481,0.00383304,4.85069E-07,0,0.000101591,0,0.21418,0.214181,1.37932,3.22484
F2,0,20000,1.4142,1,0,0.214221,0.213259,0.0145745,0.0145397,-0.0145446,-0.0145701,0.0866982,-0.00634793,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.45372E-07,2.45691E-07,0.0038448,0.00383304,2.29428E-08,0,2.2094E-05,0,0.21422,0.214221,1.37933,3.22484
B,0,20000,1.4142,1,0,0.214224,0.213263,0.0145692,0.0145451,-0.0145481,-0.0145667,0.0866983,-0.00634796,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.4537E-07,2.45688E-07,0.0038448,0.00383304,9.92064E-09,0,1.45285E-05,0,0.214224,0.214224,1.37933,3.22484
A,0,20000,1.4142,1,1,0.213927,0.213474,0.0146306,0.0144821,-0.0144915,-0.0146246,0.0865917,-0.00634755,0.0863871,0.0109834,0.00150948,0.00177521,0.00986058,0.00990868,0.0640772,0.0193238,0.0189104,0.00476246,0.00476356,2.4544E-07,2.45681E-07,0.0038449,0.0038331,0,0,0,0,0.213927,0.213927,1.39625,3.26704
F1,0,20000,1.4142,1,1,0.207971,0.207137,0.0306338,0.000825182,-0.000952022,-0.0305075,0.0864161,-0.00608431,0.0862799,0.0109726,0.00150947,0.00177478,0.00986033,0.00990845,0.0640046,0.0193592,0.0189467,0.00758526,0.00753271,3.88155E-07,3.86662E-07,0.00385019,0.00383303,0.0211964,0,0.0212365,0,0.207966,0.207966,1.37937,3.26704
F2,0,20000,1.4142,1,1,0.207971,0.207137,0.0306338,0.000825182,-0.000952022,-0.0305075,0.0864161,-0.00608431,0.0862799,0.0109726,0.00150947,0.00177478,0.00986033,0.00990845,0.0640046,0.0193592,0.0189467,0.00758526,0.00753271,3.88155E-07,3.86662E-07,0.00385019,0.00383303,0.0211964,0,0.0212365,0,0.207966,0.207966,1.37937,3.26704
B,0,20000,1.4142,1,1,0.207971,0.207137,0.0306338,0.000825183,-0.000952023,-0.0305075,0.0864161,-0.00608431,0.0862799,0.0109726,0.00150947,0.00177478,0.00986033,0.00990845,0.0640046,0.0193592,0.0189467,0.00758525,0.00753271,3.88155E-07,3.86662E-07,0.00385019,0.00383303,0.0211964,0,0.0212365,0,0.207966,0.207966,1.37937,3.26704
A,0,20000,1.4142,1,2,0.213927,0.213474,0.0146306,0.014482,-0.0144914,-0.0146246,0.0865917,-0.00634767,0.0863871,0.0109834,0.00150948,0.00177521,0.0098606,0.00990866,0.0640773,0.0193238,0.0189103,0.00476246,0.00476356,2.45442E-07,2.45679E-07,0.00384492,0.0038331,0,0,0,0,0.213927,0.213927,1.397,3.23891
F1,0,20000,1.4142,1,2,0.207974,0.207135,0.0306553,0.000815804,-0.000943215,-0.0305284,0.0864163,-0.00608409,0.08628,0.0109726,0.00150946,0.00177478,0.00986035,0.00990842,0.0640047,0.0193593,0.0189466,0.00758509,0.00753237,3.88154E-07,3.86639E-07,0.00385021,0.00383303,0.0211941,0,0.0212353,0,0.207972,0.207972,1.37813,3.23891
F2,0,20000,1.4142,1,2,0.214221,0.213259,0.0145745,0.0145397,-0.0145446,-0.0145701,0.0866982,-0.00634793,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.45372E-07,2.45691E-07,0.0038448,0.00383304,2.29429E-08,0,2.2094E-05,0,0.21422,0.214221,1.37937,3.23891
B,0,20000,1.4142,1,2,0.214224,0.213263,0.0145692,0.0145451,-0.0145481,-0.0145666,0.0866983,-0.00634795,0.0862798,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193601,0.0189459,0.00476293,0.00476293,2.4537E-07,2.45688E-07,0.0038448,0.00383304,9.92066E-09,0,1.45285E-05,0,0.214224,0.214224,1.37937,3.23891
A,0,20000,1.4142,1,3,0.213927,0.213474,0.0146306,0.014482,-0.0144914,-0.0146246,0.0865917,-0.00634767,0.0863871,0.0109834,0.00150948,0.00177521,0.0098606,0.00990866,0.0640773,0.0193238,0.0189103,0.00476246,0.00476356,2.45442E-07,2.45679E-07,0.00384492,0.0038331,0,0,0,0,0.213927,0.213927,1.397,3.23891
