blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
B,10,1000,3.818,0.5,0,0.29178,0.291359,0.0216837,0.0187568,-0.0190875,-0.0216343,0.0910365,-0.00670364,0.0891453,0.0117569,0.00156297,0.00176114,0.0102716,0.0102708,0.0642173,0.0208227,0.0204331,0.00922402,0.00924774,4.15247E-07,9.11606E-08,0.0042681,0.00414272,1.78907E-07,0,6.16971E-05,0,0.291773,0.291775,5.92621,3.97077
A,10,1000,3.818,0.5,1,0.295044,0.296188,0.0205032,0.0200362,-0.0202635,-0.0204976,0.0908371,-0.00674991,0.0895229,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922804,3.98027E-07,8.10294E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295044,3.80194,4.73421
F1,10,1000,3.818,0.5,1,0.300501,0.301093,0.0651355,-3.89133E-08,9.82423E-09,-0.0655059,0.0902917,-0.00631022,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266008,0.0266154,1.40553E-06,3.34191E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300055,0.300264,3.78569,4.73421
F2,10,1000,3.818,0.5,1,0.300501,0.301093,0.0651355,-3.89132E-08,9.82425E-09,-0.0655059,0.0902917,-0.00631022,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266008,0.0266154,1.40553E-06,3.34191E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300055,0.300264,3.78569,4.73421
B,10,1000,3.818,0.5,1,0.350065,0.347732,0.10437,-2.73113E-06,3.20344E-06,-0.104988,0.0890821,-0.00594014,0.0891518,0.0114853,0.00156275,0.00177907,0.010252,0.0102711,0.0642174,0.0208202,0.0204354,0.0630415,0.0631968,3.99066E-06,1.16717E-06,0.00442504,0.0041427,0.2517,0,0.07318,0,0.349295,0.349656,5.92263,4.73421
A,10,1000,3.818,0.5,2,0.295044,0.296187,0.0205032,0.0200362,-0.0202635,-0.0204976,0.0908371,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922804,3.98027E-07,8.10301E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295044,3.80202,4.11656
F1,10,1000,3.818,0.5,2,0.300476,0.301118,0.0651375,-4.23492E-08,1.26475E-08,-0.0655079,0.0902917,-0.00631023,0.0894187,0.0116801,0.00156288,0.00176748,0.010265,0.0102706,0.0641859,0.0208368,0.0204501,0.0265997,0.0266178,1.4055E-06,3.34221E-07,0.00432083,0.00414278,0.102012,0,0.0465883,0,0.300053,0.300214,3.78579,4.11656
F2,10,1000,3.818,0.5,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09129E-08,0.0042693,0.00414279,1.67473E-07,0,5.9693E-05,0,0.295658,0.295658,3.78616,4.11656
B,10,1000,3.818,0.5,2,0.29178,0.29136,0.0216836,0.0187569,-0.0190876,-0.0216343,0.0910365,-0.00670363,0.0891453,0.0117569,0.00156297,0.00176114,0.0102716,0.0102708,0.0642173,0.0208227,0.0204331,0.00922402,0.00924773,4.15247E-07,9.11591E-08,0.00426811,0.00414272,1.78892E-07,0,6.16946E-05,0,0.291772,0.291776,5.92605,4.11656
A,10,1000,3.818,0.5,4,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.0908372,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922804,3.98026E-07,8.10308E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295044,3.80207,4.44268
F1,10,1000,3.818,0.5,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,4.44268
F2,10,1000,3.818,0.5,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09136E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,4.44268
B,10,1000,3.818,0.5,4,0.349991,0.347819,0.104373,-4.72665E-06,4.06979E-06,-0.104986,0.0890817,-0.00593863,0.0891506,0.0114852,0.00156275,0.00177906,0.010252,0.0102711,0.0642174,0.0208202,0.0204355,0.0630378,0.0632076,3.99065E-06,1.16734E-06,0.00442493,0.0041427,0.251712,0,0.0731818,0,0.349296,0.3495,5.92255,4.44268
A,10,1000,3.818,0.5,5,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.0908371,-0.00674991,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922804,3.98027E-07,8.10302E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295044,3.80204,4.05908
F1,10,1000,3.818,0.5,5,0.280734,0.281305,0.0569255,5.01346E-07,-5.88932E-07,-0.0572485,0.0902944,-0.00635891,0.0894183,0.011704,0.00156291,0.00176529,0.0102672,0.0102707,0.064186,0.0208365,0.0204504,0.0214244,0.0214265,1.11876E-06,2.62985E-07,0.00430401,0.00414279,0.0779079,0,0.0407138,0,0.280392,0.280514,3.7857,4.05908
F2,10,1000,3.818,0.5,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.0913E-08,0.0042693,0.00414279,1.67476E-07,0,5.96937E-05,0,0.295658,0.295658,3.78618,4.05908
B,10,1000,3.818,0.5,5,0.29178,0.291359,0.0216836,0.0187569,-0.0190876,-0.0216343,0.0910365,-0.00670363,0.0891453,0.0117569,0.00156297,0.00176114,0.0102716,0.0102708,0.0642173,0.0208227,0.0204331,0.00922402,0.00924774,4.15247E-07,9.11594E-08,0.0042681,0.00414272,1.78896E-07,0,6.16952E-05,0,0.291772,0.291776,5.9261,4.05908
A,10,1000,3.818,0.79,0,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908372,-0.0067499,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.98029E-07,8.10318E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295043,3.80207,3.96938
F1,10,1000,3.818,0.79,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,3.96938
F2,10,1000,3.818,0.79,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09135E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,3.96938
B,10,1000,3.818,0.79,0,0.284723,0.284787,0.0224558,0.0177968,-0.0182806,-0.0222551,0.090673,-0.00663508,0.0890775,0.0117394,0.00156298,0.00176059,0.010272,0.0102708,0.0641989,0.0208305,0.0204435,0.00922541,0.00924418,4.5776E-07,1.18562E-07,0.00426569,0.00414265,4.47365E-07,0,9.75623E-05,0,0.284706,0.284712,9.39949,3.96938
A,10,1000,3.818,0.79,1,0.295043,0.296186,0.0205039,0.0200355,-0.0202628,-0.0204983,0.0908371,-0.0067499,0.0895229,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922805,3.9803E-07,8.10306E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295043,3.80194,5.27849
F1,10,1000,3.818,0.79,1,0.3005,0.301094,0.0651355,-3.63871E-08,8.78074E-09,-0.0655059,0.0902917,-0.00631023,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266008,0.0266155,1.40553E-06,3.34191E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300054,0.300263,3.78569,5.27849
F2,10,1000,3.818,0.79,1,0.3005,0.301094,0.0651355,-3.63871E-08,8.78077E-09,-0.0655059,0.0902917,-0.00631023,0.0894191,0.0116801,0.00156288,0.00176749,0.010265,0.0102706,0.064186,0.0208368,0.0204501,0.0266008,0.0266155,1.40553E-06,3.34191E-07,0.00432087,0.00414278,0.102009,0,0.0465877,0,0.300054,0.300263,3.78569,5.27849
B,10,1000,3.818,0.79,1,0.342479,0.341081,0.164359,-8.73017E-06,7.32869E-06,-0.163256,0.0820399,-0.00485139,0.0892357,0.0109509,0.0015636,0.00178933,0.0101966,0.0103122,0.0642117,0.020711,0.0205472,0.153858,0.15322,1.32948E-05,6.18562E-06,0.00462915,0.00414238,0.624452,0,0.115266,0,0.341035,0.341723,9.3898,5.27849
A,10,1000,3.818,0.79,2,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908371,-0.0067499,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922805,3.9803E-07,8.10312E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295043,3.80202,4.11517
F1,10,1000,3.818,0.79,2,0.300476,0.301118,0.0651375,-4.23341E-08,1.26346E-08,-0.0655079,0.0902917,-0.00631023,0.0894187,0.0116801,0.00156288,0.00176748,0.010265,0.0102706,0.0641859,0.0208368,0.0204501,0.0265998,0.0266178,1.4055E-06,3.3422E-07,0.00432083,0.00414278,0.102012,0,0.0465883,0,0.300053,0.300215,3.78579,4.11517
F2,10,1000,3.818,0.79,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09129E-08,0.0042693,0.00414279,1.67473E-07,0,5.9693E-05,0,0.295658,0.295658,3.78616,4.11517
B,10,1000,3.818,0.79,2,0.284724,0.284788,0.0224557,0.0177969,-0.0182806,-0.0222551,0.090673,-0.00663508,0.0890776,0.0117394,0.00156297,0.00176059,0.0102721,0.0102708,0.0641989,0.0208305,0.0204435,0.00922542,0.00924417,4.57757E-07,1.18558E-07,0.00426569,0.00414265,4.47329E-07,0,9.75584E-05,0,0.284705,0.284713,9.39925,4.11517
A,10,1000,3.818,0.79,4,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908372,-0.0067499,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.9803E-07,8.10319E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295043,3.80208,4.98697
F1,10,1000,3.818,0.79,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,4.98697
F2,10,1000,3.818,0.79,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09136E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,4.98697
B,10,1000,3.818,0.79,4,0.342343,0.341085,0.164356,-1.09412E-05,9.05323E-06,-0.163249,0.0820381,-0.00484934,0.0892337,0.0109506,0.0015636,0.0017893,0.0101966,0.0103122,0.0642117,0.0207109,0.0205473,0.15385,0.153246,1.32953E-05,6.18665E-06,0.00462897,0.00414238,0.624483,0,0.115269,0,0.341046,0.341433,9.38952,4.98697
A,10,1000,3.818,0.79,5,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.0908371,-0.0067499,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.9803E-07,8.10313E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295043,3.80204,4.0577
F1,10,1000,3.818,0.79,5,0.280734,0.281306,0.0569255,5.01351E-07,-5.88936E-07,-0.0572485,0.0902944,-0.00635891,0.0894183,0.011704,0.00156291,0.00176529,0.0102672,0.0102707,0.064186,0.0208365,0.0204504,0.0214244,0.0214265,1.11876E-06,2.62985E-07,0.00430401,0.00414279,0.0779079,0,0.0407138,0,0.280392,0.280514,3.7857,4.0577
F2,10,1000,3.818,0.79,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.0913E-08,0.0042693,0.00414279,1.67477E-07,0,5.96937E-05,0,0.295658,0.295658,3.78618,4.0577
B,10,1000,3.818,0.79,5,0.284724,0.284788,0.0224558,0.0177968,-0.0182806,-0.0222551,0.090673,-0.00663508,0.0890775,0.0117394,0.00156298,0.00176059,0.010272,0.0102708,0.0641989,0.0208305,0.0204435,0.00922541,0.00924418,4.57757E-07,1.18559E-07,0.00426569,0.00414265,4.47339E-07,0,9.75595E-05,0,0.284705,0.284713,9.39932,4.0577
A,10,1000,3.818,1,0,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.020499,0.0908371,-0.00674989,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.98032E-07,8.10329E-08,0.00426953,0.00414281,0,0,0,0,0.295041,0.295042,3.80207,3.96774
F1,10,1000,3.818,1,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.0894191,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.11465E-08,0.00426932,0.00414279,3.54098E-06,0,0.000274481,0,0.29536,0.29536,3.78621,3.96774
F2,10,1000,3.818,1,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09135E-08,0.0042693,0.00414279,1.67487E-07,0,5.96954E-05,0,0.295658,0.295659,3.78622,3.96774
B,10,1000,3.818,1,0,0.277336,0.278247,0.0229956,0.0170311,-0.0176759,-0.0226216,0.0901862,-0.00655964,0.089034,0.0117163,0.00156295,0.00175957,0.0102727,0.0102707,0.0641849,0.0208349,0.020451,0.00922407,0.00923397,5.06165E-07,1.59755E-07,0.00426077,0.00414243,7.1918E-07,0,0.0001237,0,0.277308,0.277317,11.9308,3.96774
A,10,1000,3.818,1,1,0.295041,0.296186,0.0205047,0.0200347,-0.0202621,-0.0204991,0.090837,-0.00674988,0.089523,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.064256,0.0208033,0.0204139,0.00922715,0.00922805,3.98035E-07,8.10286E-08,0.00426954,0.00414281,0,0,0,0,0.295037,0.295041,3.80214,5.55309
F1,10,1000,3.818,1,1,0.300607,0.300989,0.0651418,-4.48246E-08,6.1146E-09,-0.0655137,0.0902921,-0.00631017,0.0894205,0.0116802,0.00156288,0.00176751,0.010265,0.0102706,0.0641861,0.0208368,0.02045,0.0266051,0.0266052,1.40565E-06,3.34063E-07,0.00432101,0.00414278,0.101998,0,0.0465851,0,0.299861,0.300683,3.78593,5.55309
F2,10,1000,3.818,1,1,0.300607,0.300989,0.0651418,-4.48246E-08,6.11459E-09,-0.0655137,0.0902921,-0.00631017,0.0894205,0.0116802,0.00156288,0.00176751,0.010265,0.0102706,0.0641861,0.0208368,0.02045,0.0266051,0.0266052,1.40565E-06,3.34063E-07,0.00432101,0.00414278,0.101998,0,0.0465851,0,0.299861,0.300683,3.78593,5.55309
B,10,1000,3.818,1,1,0.307704,0.298452,0.202163,-6.31654E-06,1.50509E-05,-0.194519,0.0678347,-0.00240511,0.0881929,0.00984679,0.00147329,0.00169059,0.0100436,0.0102032,0.0634814,0.0197551,0.0209249,0.212939,0.212897,2.09139E-05,1.31574E-05,0.00484279,0.00402314,0.8686,0,0.135942,0,0.304606,0.308011,10.7604,5.55309
A,10,1000,3.818,1,2,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.0204991,0.0908371,-0.00674989,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642559,0.0208033,0.020414,0.00922714,0.00922805,3.98033E-07,8.10323E-08,0.00426953,0.00414281,0,0,0,0,0.295041,0.295041,3.80202,4.11353
F1,10,1000,3.818,1,2,0.300476,0.301118,0.0651375,-4.23222E-08,1.26176E-08,-0.0655079,0.0902917,-0.00631023,0.0894187,0.0116801,0.00156288,0.00176748,0.010265,0.0102706,0.0641859,0.0208368,0.0204501,0.0265998,0.0266178,1.4055E-06,3.3422E-07,0.00432083,0.00414278,0.102012,0,0.0465882,0,0.300053,0.300215,3.78578,4.11353
F2,10,1000,3.818,1,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09129E-08,0.0042693,0.00414279,1.67473E-07,0,5.9693E-05,0,0.295658,0.295658,3.78616,4.11353
B,10,1000,3.818,1,2,0.277337,0.278249,0.0229956,0.0170311,-0.0176759,-0.0226216,0.0901862,-0.00655964,0.0890341,0.0117163,0.00156295,0.00175957,0.0102727,0.0102707,0.0641849,0.0208349,0.0204509,0.00922407,0.00923397,5.06159E-07,1.59748E-07,0.00426078,0.00414243,7.19121E-07,0,0.000123695,0,0.277307,0.277319,11.9304,4.11353
A,10,1000,3.818,1,4,0.295042,0.296184,0.0205047,0.0200347,-0.0202621,-0.0204991,0.0908372,-0.00674989,0.0895227,0.0117644,0.00156297,0.00176145,0.0102714,0.0102707,0.0642557,0.0208033,0.0204141,0.00922714,0.00922805,3.98032E-07,8.10345E-08,0.00426953,0.00414281,0,0,0,0,0.295041,0.295041,3.80204,5.26171
F1,10,1000,3.818,1,4,0.29536,0.295867,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909402,-0.00674975,0.089419,0.0117642,0.00156296,0.00176141,0.0102714,0.0102707,0.0641859,0.0208384,0.0204485,0.00922709,0.00922763,3.97682E-07,8.1148E-08,0.00426931,0.00414279,3.54156E-06,0,0.000274503,0,0.295359,0.29536,3.78622,5.26171
F2,10,1000,3.818,1,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909444,-0.00675185,0.0894191,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.0641859,0.0208385,0.0204485,0.00922707,0.00922701,3.97048E-07,8.0915E-08,0.00426929,0.00414279,1.67514E-07,0,5.97002E-05,0,0.295658,0.295658,3.78623,5.26171
B,10,1000,3.818,1,4,0.306884,0.298617,0.202162,-5.22149E-06,1.52032E-05,-0.194546,0.067818,-0.00240469,0.0881817,0.00984508,0.00147325,0.00169037,0.0100436,0.0102033,0.0634811,0.0197544,0.0209257,0.212872,0.213048,2.09168E-05,1.31655E-05,0.00484199,0.00402311,0.86875,0,0.135954,0,0.304416,0.306542,10.7555,5.26171
A,10,1000,3.818,1,5,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.0204991,0.0908371,-0.00674989,0.0895228,0.0117644,0.00156296,0.00176145,0.0102714,0.0102707,0.0642558,0.0208033,0.020414,0.00922714,0.00922805,3.98033E-07,8.10324E-08,0.00426953,0.00414281,0,0,0,0,0.295041,0.295041,3.80204,4.05606
F1,10,1000,3.818,1,5,0.280734,0.281306,0.0569255,5.01354E-07,-5.88946E-07,-0.0572485,0.0902944,-0.00635891,0.0894183,0.011704,0.00156291,0.00176529,0.0102672,0.0102707,0.064186,0.0208365,0.0204504,0.0214244,0.0214265,1.11876E-06,2.62985E-07,0.00430401,0.00414279,0.0779079,0,0.0407138,0,0.280392,0.280514,3.7857,4.05606
F2,10,1000,3.818,1,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909443,-0.00675185,0.0894192,0.0117643,0.00156296,0.00176141,0.0102714,0.0102707,0.064186,0.0208384,0.0204484,0.00922707,0.00922701,3.97049E-07,8.09131E-08,0.0042693,0.00414279,1.67477E-07,0,5.96937E-05,0,0.295658,0.295658,3.78618,4.05606
B,10,1000,3.818,1,5,0.277337,0.278248,0.0229955,0.0170311,-0.0176759,-0.0226216,0.0901862,-0.00655964,0.0890341,0.0117163,0.00156295,0.00175957,0.0102727,0.0102707,0.0641849,0.0208349,0.020451,0.00922407,0.00923397,5.0616E-07,1.5975E-07,0.00426078,0.00414243,7.19138E-07,0,0.000123696,0,0.277307,0.277319,11.9305,4.05606
A,10,20000,3.818,0.25,0,0.29504,0.296192,0.020503,0.0200366,-0.0202582,-0.0205176,0.0908339,-0.00648251,0.0895243,0.0117645,0.00156315,0.00175822,0.0102683,0.0102706,0.0642571,0.0207999,0.0204146,0.00922718,0.00922806,4.06632E-07,9.01992E-08,0.00427402,0.00414281,0,0,0,0,0.29504,0.295041,3.80385,3.97141
F1,10,20000,3.818,0.25,0,0.295358,0.295868,0.0205032,0.0200375,-0.0202579,-0.0205161,0.0909353,-0.00648191,0.0894223,0.0117643,0.00156314,0.00175818,0.0102682,0.0102706,0.0641883,0.0208345,0.0204486,0.00922764,0.00922714,4.06321E-07,9.03278E-08,0.00427383,0.00414278,3.54505E-06,0,0.000274639,0,0.295358,0.295359,3.7901,3.97141
F2,10,20000,3.818,0.25,0,0.295649,0.296159,0.0203546,0.0201885,-0.0203246,-0.0204535,0.0909395,-0.00648309,0.0894223,0.0117644,0.00156314,0.00175819,0.0102683,0.0102706,0.0641883,0.0208345,0.0204486,0.00922713,0.00922701,4.05548E-07,8.9978E-08,0.00427378,0.00414278,1.67674E-07,0,5.97288E-05,0,0.295649,0.295649,3.79011,3.97141
B,10,20000,3.818,0.25,0,0.295176,0.294765,0.0209898,0.0195384,-0.0197628,-0.0210389,0.0911576,-0.00654611,0.0892169,0.0117646,0.00156307,0.00175934,0.0102698,0.0102705,0.0642348,0.0208099,0.0204276,0.00922359,0.00924684,4.01407E-07,8.65376E-08,0.0042717,0.00414275,4.42349E-08,0,3.06785E-05,0,0.295174,0.295175,2.92275,3.97141
A,10,20000,3.818,0.25,1,0.29504,0.296192,0.0205033,0.0200364,-0.0202584,-0.0205177,0.0908341,-0.00648193,0.0895245,0.0117644,0.00156314,0.00175822,0.0102683,0.0102706,0.0642572,0.0207999,0.0204145,0.00922715,0.00922802,4.06815E-07,9.02733E-08,0.00427406,0.00414281,0,0,0,0,0.295038,0.29504,3.80188,4.63408
F1,10,20000,3.818,0.25,1,0.322038,0.322236,0.0800876,-6.05839E-05,7.04632E-05,-0.0808064,0.0898706,-0.0053532,0.0894621,0.0116212,0.00156394,0.00176277,0.01022,0.0103005,0.0642001,0.0207499,0.0205197,0.0383461,0.0383509,2.8868E-06,1.2339E-06,0.00439747,0.00414278,0.154584,0,0.0573501,0,0.322053,0.32204,3.78375,4.63408
F2,10,20000,3.818,0.25,1,0.322038,0.322236,0.0800876,-6.05839E-05,7.04632E-05,-0.0808064,0.0898706,-0.0053532,0.0894621,0.0116212,0.00156394,0.00176277,0.01022,0.0103005,0.0642001,0.0207499,0.0205197,0.0383461,0.0383509,2.8868E-06,1.2339E-06,0.00439747,0.00414278,0.154584,0,0.0573501,0,0.322053,0.32204,3.78375,4.63408
B,10,20000,3.818,0.25,1,0.300403,0.299448,0.0636928,-3.67977E-05,2.93793E-05,-0.0642326,0.0905229,-0.00572202,0.0892409,0.0116881,0.00156327,0.00176181,0.0102545,0.0102765,0.0642375,0.0207921,0.0204419,0.0256748,0.025702,1.67569E-06,6.31663E-07,0.00433666,0.00414275,0.0937931,0,0.0446722,0,0.300426,0.300406,2.90925,4.63408
A,10,20000,3.818,0.25,2,0.29504,0.296193,0.0205033,0.0200364,-0.0202584,-0.0205177,0.0908341,-0.00648194,0.0895245,0.0117644,0.00156314,0.00175822,0.0102683,0.0102706,0.0642572,0.0207999,0.0204145,0.00922716,0.00922803,4.06768E-07,9.026E-08,0.00427406,0.00414281,0,0,0,0,0.295038,0.29504,3.80189,4.23489
F1,10,20000,3.818,0.25,2,0.322077,0.32229,0.0800892,-6.09934E-05,7.09512E-05,-0.0808087,0.089876,-0.00535447,0.0894619,0.0116225,0.00156394,0.00176282,0.01022,0.0103005,0.0642001,0.0207501,0.0205196,0.0383447,0.0383504,2.88645E-06,1.23697E-06,0.00439792,0.00414278,0.154585,0,0.0573502,0,0.322092,0.32208,3.78382,4.23489
F2,10,20000,3.818,0.25,2,0.295649,0.296159,0.0203546,0.0201884,-0.0203247,-0.0204536,0.0909397,-0.00648267,0.0894223,0.0117644,0.00156314,0.00175819,0.0102683,0.0102706,0.0641883,0.0208346,0.0204484,0.00922711,0.00922698,4.05684E-07,9.0039E-08,0.00427381,0.00414278,1.67659E-07,0,5.97262E-05,0,0.295647,0.295648,3.78548,4.23489
B,10,20000,3.818,0.25,2,0.295176,0.294765,0.0209906,0.0195372,-0.0197632,-0.0210379,0.091158,-0.00654581,0.0892168,0.0117646,0.00156307,0.00175935,0.0102698,0.0102704,0.0642348,0.0208099,0.0204275,0.00922357,0.00924682,4.01493E-07,8.65731E-08,0.00427173,0.00414275,4.42311E-08,0,3.06772E-05,0,0.295172,0.295175,2.92329,4.23489
A,10,20000,3.818,0.25,4,0.29504,0.296192,0.020503,0.0200366,-0.0202582,-0.0205176,0.0908339,-0.0064825,0.0895243,0.0117644,0.00156315,0.00175822,0.0102683,0.0102706,0.0642571,0.0207999,0.0204146,0.00922716,0.00922804,4.06735E-07,9.02504E-08,0.00427402,0.00414281,0,0,0,0,0.29504,0.29504,3.80385,4.10707
